,id,gender,age_group,race,body_shape
722,08391_00,woman,twenties,indian,slim
723,08878_00,woman,twenties,indian,slim
724,08983_00,woman,twenties,indian,slim
725,09053_00,woman,twenties,indian,slim
726,09482_00,woman,twenties,indian,slim
727,10089_00,woman,twenties,indian,slim
728,10235_00,woman,twenties,indian,slim
729,10324_00,woman,twenties,indian,slim
730,11454_00,woman,twenties,indian,slim
731,12886_00,woman,twenties,indian,slim
732,13953_00,woman,twenties,indian,slim
733,14545_00,woman,twenties,indian,slim
734,00024_00,woman,thirties,white,slim
735,00220_00,woman,thirties,white,slim
736,01814_00,woman,thirties,white,slim
737,01954_00,woman,thirties,white,slim
738,00025_00,woman,thirties,indian,slim
739,00146_00,woman,thirties,indian,slim
740,00158_00,woman,thirties,indian,slim
741,00489_00,woman,thirties,indian,slim
742,00611_00,woman,thirties,indian,slim
743,00654_00,woman,thirties,indian,slim
744,00696_00,woman,thirties,indian,slim
745,00718_00,woman,thirties,indian,slim
746,00828_00,woman,thirties,indian,slim
747,01282_00,woman,thirties,indian,slim
748,01348_00,woman,thirties,indian,slim
749,01459_00,woman,thirties,indian,slim
750,01625_00,woman,thirties,indian,slim
751,01936_00,woman,thirties,indian,slim
752,01983_00,woman,thirties,indian,slim
753,02157_00,woman,thirties,indian,slim
754,02174_00,woman,thirties,indian,slim
755,02554_00,woman,thirties,indian,slim
756,02666_00,woman,thirties,indian,slim
757,02682_00,woman,thirties,indian,slim
758,03272_00,woman,thirties,indian,slim
759,03687_00,woman,thirties,indian,slim
760,03729_00,woman,thirties,indian,slim
761,03769_00,woman,thirties,indian,slim
762,03837_00,woman,thirties,indian,slim
763,04086_00,woman,thirties,indian,slim
764,04322_00,woman,thirties,indian,slim
765,04785_00,woman,thirties,indian,slim
766,04853_00,woman,thirties,indian,slim
767,05133_00,woman,thirties,indian,slim
768,05212_00,woman,thirties,indian,slim
769,05258_00,woman,thirties,indian,slim
770,05313_00,woman,thirties,indian,slim
771,05775_00,woman,thirties,indian,slim
772,06250_00,woman,thirties,indian,slim
773,06592_00,woman,thirties,indian,slim
774,06717_00,woman,thirties,indian,slim
775,06739_00,woman,thirties,indian,slim
776,06787_00,woman,thirties,indian,slim
777,06798_00,woman,thirties,indian,slim
778,07312_00,woman,thirties,indian,slim
779,07513_00,woman,thirties,indian,slim
780,07943_00,woman,thirties,indian,slim
781,08019_00,woman,thirties,indian,slim
782,08396_00,woman,thirties,indian,slim
783,08546_00,woman,thirties,indian,slim
784,08805_00,woman,thirties,indian,slim
785,08931_00,woman,thirties,indian,slim
786,08950_00,woman,thirties,indian,slim
787,10984_00,woman,thirties,indian,slim
788,11166_00,woman,thirties,indian,slim
789,11168_00,woman,thirties,indian,slim
790,11170_00,woman,thirties,indian,slim
791,11244_00,woman,thirties,indian,slim
792,11261_00,woman,thirties,indian,slim
793,11354_00,woman,thirties,indian,slim
794,11477_00,woman,thirties,indian,slim
795,11517_00,woman,thirties,indian,slim
796,11566_00,woman,thirties,indian,slim
797,11639_00,woman,thirties,indian,slim
798,11770_00,woman,thirties,indian,slim
799,11784_00,woman,thirties,indian,slim
800,11797_00,woman,thirties,indian,slim
801,11861_00,woman,thirties,indian,slim
802,11890_00,woman,thirties,indian,slim
803,12019_00,woman,thirties,indian,slim
804,12071_00,woman,thirties,indian,slim
805,12104_00,woman,thirties,indian,slim
806,12163_00,woman,thirties,indian,slim
807,12186_00,woman,thirties,indian,slim
808,12227_00,woman,thirties,indian,slim
809,12291_00,woman,thirties,indian,slim
810,12327_00,woman,thirties,indian,slim
811,12391_00,woman,thirties,indian,slim
812,12419_00,woman,thirties,indian,slim
813,12940_00,woman,thirties,indian,slim
814,13002_00,woman,thirties,indian,slim
815,13037_00,woman,thirties,indian,slim
816,13252_00,woman,thirties,indian,slim
817,13490_00,woman,thirties,indian,slim
818,13553_00,woman,thirties,indian,slim
819,13620_00,woman,thirties,indian,slim
820,13740_00,woman,thirties,indian,slim
821,14061_00,woman,thirties,indian,slim
822,14104_00,woman,thirties,indian,slim
823,14208_00,woman,thirties,indian,slim
824,14340_00,woman,thirties,indian,slim
825,00028_00,woman,thirties,white,slim
826,00704_00,woman,thirties,white,slim
827,00872_00,woman,thirties,white,slim
828,01149_00,woman,thirties,white,slim
829,01605_00,woman,thirties,white,slim
830,02697_00,woman,thirties,white,slim
831,06295_00,woman,thirties,white,slim
832,06514_00,woman,thirties,white,slim
833,06583_00,woman,thirties,white,slim
834,06953_00,woman,thirties,white,slim
835,06958_00,woman,thirties,white,slim
836,07287_00,woman,thirties,white,slim
837,07785_00,woman,thirties,white,slim
838,08506_00,woman,thirties,white,slim
839,09012_00,woman,thirties,white,slim
840,09033_00,woman,thirties,white,slim
841,09528_00,woman,thirties,white,slim
842,10132_00,woman,thirties,white,slim
843,10303_00,woman,thirties,white,slim
844,11430_00,woman,thirties,white,slim
845,11432_00,woman,thirties,white,slim
846,11687_00,woman,thirties,white,slim
847,11734_00,woman,thirties,white,slim
848,12873_00,woman,thirties,white,slim
849,12909_00,woman,thirties,white,slim
850,12917_00,woman,thirties,white,slim
851,13644_00,woman,thirties,white,slim
852,00029_00,woman,twenties,indian,slim
853,00087_00,woman,twenties,indian,slim
854,00091_00,woman,twenties,indian,slim
855,00159_00,woman,twenties,indian,slim
856,00222_00,woman,twenties,indian,slim
857,00255_00,woman,twenties,indian,slim
858,00338_00,woman,twenties,indian,slim
859,00366_00,woman,twenties,indian,slim
860,00419_00,woman,twenties,indian,slim
861,00433_00,woman,twenties,indian,slim
862,01124_00,woman,twenties,indian,slim
863,01198_00,woman,twenties,indian,slim
864,01765_00,woman,twenties,indian,slim
865,01848_00,woman,twenties,indian,slim
866,02144_00,woman,twenties,indian,slim
867,02312_00,woman,twenties,indian,slim
868,02640_00,woman,twenties,indian,slim
869,02775_00,woman,twenties,indian,slim
870,02832_00,woman,twenties,indian,slim
871,02998_00,woman,twenties,indian,slim
872,03438_00,woman,twenties,indian,slim
873,03912_00,woman,twenties,indian,slim
874,03938_00,woman,twenties,indian,slim
875,04319_00,woman,twenties,indian,slim
876,04420_00,woman,twenties,indian,slim
877,04464_00,woman,twenties,indian,slim
878,04525_00,woman,twenties,indian,slim
879,04711_00,woman,twenties,indian,slim
880,05504_00,woman,twenties,indian,slim
881,06279_00,woman,twenties,indian,slim
882,06979_00,woman,twenties,indian,slim
883,07090_00,woman,twenties,indian,slim
884,07200_00,woman,twenties,indian,slim
885,08536_00,woman,twenties,indian,slim
886,09995_00,woman,twenties,indian,slim
888,10226_00,woman,twenties,indian,slim
889,10423_00,woman,twenties,indian,slim
890,10480_00,woman,twenties,indian,slim
891,12984_00,woman,twenties,indian,slim
892,13039_00,woman,twenties,indian,slim
893,13117_00,woman,twenties,indian,slim
894,13269_00,woman,twenties,indian,slim
895,13809_00,woman,twenties,indian,slim
896,13982_00,woman,twenties,indian,slim
897,14003_00,woman,twenties,indian,slim
898,14277_00,woman,twenties,indian,slim
899,14427_00,woman,twenties,indian,slim
900,14495_00,woman,twenties,indian,slim
901,14559_00,woman,twenties,indian,slim
902,00030_00,woman,twenties,white,slim
903,00044_00,woman,twenties,white,slim
904,00082_00,woman,twenties,white,slim
905,00361_00,woman,twenties,white,slim
906,00461_00,woman,twenties,white,slim
907,00725_00,woman,twenties,white,slim
908,00823_00,woman,twenties,white,slim
909,01308_00,woman,twenties,white,slim
910,01369_00,woman,twenties,white,slim
911,01626_00,woman,twenties,white,slim
912,01748_00,woman,twenties,white,slim
913,01856_00,woman,twenties,white,slim
914,01935_00,woman,twenties,white,slim
915,03007_00,woman,twenties,white,slim
916,03029_00,woman,twenties,white,slim
917,03143_00,woman,twenties,white,slim
918,03339_00,woman,twenties,white,slim
919,03552_00,woman,twenties,white,slim
920,03684_00,woman,twenties,white,slim
921,03715_00,woman,twenties,white,slim
922,03748_00,woman,twenties,white,slim
923,03951_00,woman,twenties,white,slim
924,03964_00,woman,twenties,white,slim
925,03997_00,woman,twenties,white,slim
926,04176_00,woman,twenties,white,slim
927,04305_00,woman,twenties,white,slim
928,04491_00,woman,twenties,white,slim
929,04535_00,woman,twenties,white,slim
930,04637_00,woman,twenties,white,slim
931,05231_00,woman,twenties,white,slim
932,05485_00,woman,twenties,white,slim
933,05560_00,woman,twenties,white,slim
934,05718_00,woman,twenties,white,slim
935,06128_00,woman,twenties,white,slim
936,06319_00,woman,twenties,white,slim
937,06608_00,woman,twenties,white,slim
938,06658_00,woman,twenties,white,slim
939,06684_00,woman,twenties,white,slim
940,06826_00,woman,twenties,white,slim
941,06897_00,woman,twenties,white,slim
942,06999_00,woman,twenties,white,slim
943,07349_00,woman,twenties,white,slim
944,07394_00,woman,twenties,white,slim
945,08119_00,woman,twenties,white,slim
946,08209_00,woman,twenties,white,slim
947,08294_00,woman,twenties,white,slim
948,09614_00,woman,twenties,white,slim
949,09741_00,woman,twenties,white,slim
950,10077_00,woman,twenties,white,slim
951,10147_00,woman,twenties,white,slim
952,10738_00,woman,twenties,white,slim
953,12876_00,woman,twenties,white,slim
954,12923_00,woman,twenties,white,slim
955,12963_00,woman,twenties,white,slim
956,13009_00,woman,twenties,white,slim
957,13100_00,woman,twenties,white,slim
958,13213_00,woman,twenties,white,slim
959,13430_00,woman,twenties,white,slim
960,13507_00,woman,twenties,white,slim
961,13538_00,woman,twenties,white,slim
962,13808_00,woman,twenties,white,slim
963,14294_00,woman,twenties,white,slim
964,14338_00,woman,twenties,white,slim
965,14361_00,woman,twenties,white,slim
967,14462_00,woman,twenties,white,slim
968,00032_00,woman,thirties,white,plus-size
969,00953_00,woman,thirties,white,plus-size
970,01295_00,woman,thirties,white,plus-size
971,11336_00,woman,thirties,white,plus-size
972,00033_00,woman,thirties,white,slim
973,00051_00,woman,thirties,white,slim
974,00034_00,woman,thirties,white,slim
975,02197_00,woman,thirties,white,slim
976,07225_00,woman,thirties,white,slim
977,08481_00,woman,thirties,white,slim
978,08492_00,woman,thirties,white,slim
979,09251_00,woman,thirties,white,slim
980,13665_00,woman,thirties,white,slim
981,00035_00,woman,twenties,black,slim
982,00128_00,woman,twenties,black,slim
983,00378_00,woman,twenties,black,slim
984,00410_00,woman,twenties,black,slim
985,01418_00,woman,twenties,black,slim
986,02480_00,woman,twenties,black,slim
987,02534_00,woman,twenties,black,slim
988,03160_00,woman,twenties,black,slim
989,03354_00,woman,twenties,black,slim
990,03730_00,woman,twenties,black,slim
991,04091_00,woman,twenties,black,slim
992,04156_00,woman,twenties,black,slim
993,04294_00,woman,twenties,black,slim
994,04633_00,woman,twenties,black,slim
995,05420_00,woman,twenties,black,slim
996,05747_00,woman,twenties,black,slim
997,06708_00,woman,twenties,black,slim
998,06765_00,woman,twenties,black,slim
999,06857_00,woman,twenties,black,slim
1000,06966_00,woman,twenties,black,slim
1001,07047_00,woman,twenties,black,slim
1002,07299_00,woman,twenties,black,slim
1003,07617_00,woman,twenties,black,slim
1004,07727_00,woman,twenties,black,slim
1006,09066_00,woman,twenties,black,slim
1007,09298_00,woman,twenties,black,slim
1008,09746_00,woman,twenties,black,slim
1009,10508_00,woman,twenties,black,slim
1010,10687_00,woman,twenties,black,slim
1011,10739_00,woman,twenties,black,slim
1012,10804_00,woman,twenties,black,slim
1013,11132_00,woman,twenties,black,slim
1014,11142_00,woman,twenties,black,slim
1015,11178_00,woman,twenties,black,slim
1016,11179_00,woman,twenties,black,slim
1017,11194_00,woman,twenties,black,slim
1018,11663_00,woman,twenties,black,slim
1019,11998_00,woman,twenties,black,slim
1020,12934_00,woman,twenties,black,slim
1022,12982_00,woman,twenties,black,slim
1023,13127_00,woman,twenties,black,slim
1024,13184_00,woman,twenties,black,slim
1025,13404_00,woman,twenties,black,slim
1026,13431_00,woman,twenties,black,slim
1027,13748_00,woman,twenties,black,slim
1028,14044_00,woman,twenties,black,slim
1029,14234_00,woman,twenties,black,slim
1030,14413_00,woman,twenties,black,slim
1031,00036_00,woman,twenties,white,slim
1032,00428_00,woman,twenties,white,slim
1033,00429_00,woman,twenties,white,slim
1034,00606_00,woman,twenties,white,slim
1035,00638_00,woman,twenties,white,slim
1036,01014_00,woman,twenties,white,slim
1037,01029_00,woman,twenties,white,slim
1038,01292_00,woman,twenties,white,slim
1039,01416_00,woman,twenties,white,slim
1040,01423_00,woman,twenties,white,slim
1041,01439_00,woman,twenties,white,slim
1042,01604_00,woman,twenties,white,slim
1043,01648_00,woman,twenties,white,slim
1044,01654_00,woman,twenties,white,slim
1045,01743_00,woman,twenties,white,slim
1046,01775_00,woman,twenties,white,slim
1047,01812_00,woman,twenties,white,slim
1048,01887_00,woman,twenties,white,slim
1049,01964_00,woman,twenties,white,slim
1050,02339_00,woman,twenties,white,slim
1051,02403_00,woman,twenties,white,slim
1052,02424_00,woman,twenties,white,slim
1053,02558_00,woman,twenties,white,slim
1054,02637_00,woman,twenties,white,slim
1055,02872_00,woman,twenties,white,slim
1056,02939_00,woman,twenties,white,slim
1057,02972_00,woman,twenties,white,slim
1058,03138_00,woman,twenties,white,slim
1059,03145_00,woman,twenties,white,slim
1060,03152_00,woman,twenties,white,slim
1061,03180_00,woman,twenties,white,slim
1062,03303_00,woman,twenties,white,slim
1063,03330_00,woman,twenties,white,slim
1064,03553_00,woman,twenties,white,slim
1065,03571_00,woman,twenties,white,slim
1066,03712_00,woman,twenties,white,slim
1067,03874_00,woman,twenties,white,slim
1068,03889_00,woman,twenties,white,slim
1069,03930_00,woman,twenties,white,slim
1070,04048_00,woman,twenties,white,slim
1071,04105_00,woman,twenties,white,slim
1072,04146_00,woman,twenties,white,slim
1073,04222_00,woman,twenties,white,slim
1074,04366_00,woman,twenties,white,slim
1075,04433_00,woman,twenties,white,slim
1076,04580_00,woman,twenties,white,slim
1077,04583_00,woman,twenties,white,slim
1078,04636_00,woman,twenties,white,slim
1079,04652_00,woman,twenties,white,slim
1080,04659_00,woman,twenties,white,slim
1081,04676_00,woman,twenties,white,slim
1082,04697_00,woman,twenties,white,slim
1083,04698_00,woman,twenties,white,slim
1084,04741_00,woman,twenties,white,slim
1085,04829_00,woman,twenties,white,slim
1086,04840_00,woman,twenties,white,slim
1087,04844_00,woman,twenties,white,slim
1088,04866_00,woman,twenties,white,slim
1089,04965_00,woman,twenties,white,slim
1090,05275_00,woman,twenties,white,slim
1091,05380_00,woman,twenties,white,slim
1092,05382_00,woman,twenties,white,slim
1093,05410_00,woman,twenties,white,slim
1094,05458_00,woman,twenties,white,slim
1095,05687_00,woman,twenties,white,slim
1096,05745_00,woman,twenties,white,slim
1097,05784_00,woman,twenties,white,slim
1098,05817_00,woman,twenties,white,slim
1099,05835_00,woman,twenties,white,slim
1100,05854_00,woman,twenties,white,slim
1101,05915_00,woman,twenties,white,slim
1102,06023_00,woman,twenties,white,slim
1103,06041_00,woman,twenties,white,slim
1104,06097_00,woman,twenties,white,slim
1105,06142_00,woman,twenties,white,slim
1106,06189_00,woman,twenties,white,slim
1107,06318_00,woman,twenties,white,slim
1108,06366_00,woman,twenties,white,slim
1109,06382_00,woman,twenties,white,slim
1110,06405_00,woman,twenties,white,slim
1111,06465_00,woman,twenties,white,slim
1112,06482_00,woman,twenties,white,slim
1113,06557_00,woman,twenties,white,slim
1114,06640_00,woman,twenties,white,slim
1115,06654_00,woman,twenties,white,slim
1116,06703_00,woman,twenties,white,slim
1117,06706_00,woman,twenties,white,slim
1118,06825_00,woman,twenties,white,slim
1119,07148_00,woman,twenties,white,slim
1120,07259_00,woman,twenties,white,slim
1121,07546_00,woman,twenties,white,slim
1122,07563_00,woman,twenties,white,slim
1123,07659_00,woman,twenties,white,slim
1124,07749_00,woman,twenties,white,slim
1125,07903_00,woman,twenties,white,slim
1126,08584_00,woman,twenties,white,slim
1127,08616_00,woman,twenties,white,slim
1128,08642_00,woman,twenties,white,slim
1129,08817_00,woman,twenties,white,slim
1130,08829_00,woman,twenties,white,slim
1131,09068_00,woman,twenties,white,slim
1132,09271_00,woman,twenties,white,slim
1133,09317_00,woman,twenties,white,slim
1134,09402_00,woman,twenties,white,slim
1135,09428_00,woman,twenties,white,slim
